"Fac1","Fac2"
-0.0577287267277666,-0.0577287267277666
-1.62427725417208,-1.62427725415741
1.29976890699876,1.29976890699781
-0.14436059212316,-0.14436059212316
-0.416368892000612,-0.416368892000612
-1.10400915528067,-1.10400915527863
-0.0663092253439199,-0.0663092253439199
-0.437239242326829,-0.43723924231444
-0.401415109182438,-0.401415109182438
0.956527530727191,0.956527530705293
-0.0524629096363033,-0.0524629096363033
-1.13015777472657,-1.13015777472657
-0.092499597594082,-0.092499597594082
-0.309359553456934,-0.309359553456934
0.423624510272485,0.423624510272485
0.876880351776147,0.876880351776147
-0.729629052301094,-0.729629052301094
0.386390495526971,0.386390495526971
-0.254953414649937,-0.254953414649937
0.567089093893911,0.567089093893911
-0.237408879755953,-0.237408879755953
0.834423156608326,0.834423156608326
-1.60803300637345,-1.60803300640385
1.47913764446763,1.47913764446642
0.796349994348248,0.796349994348248
-0.0717031082135299,-0.0717031082135299
-1.00695934250847,-1.00695934250847
1.00506565725383,1.00506565723415
0.587742691442894,0.587742691442894
-0.0871485001878876,-0.0871485001878876
0.398564488168994,0.398564488168994
-0.413403577078737,-0.413403577078737
0.282931604803547,0.282931604803547
0.162981459409922,0.162981459409922
-0.226983015578272,-0.226983015578272
-0.91058532806763,-0.91058532806763
0.15697593103682,0.15697593103682
0.34347378644018,0.34347378644018
-0.437211541424887,-0.437211541424887
-1.35470089400756,-1.35470089401118
0.347557068777888,0.347557068777888
-0.475452346023423,-0.475452346023368
0.247316182469358,0.247316182476079
-1.25806792476461,-1.25806792477564
-0.63069843527378,-0.63069843527378
1.29580872151974,1.29580872151856
0.521951286906967,0.521951286906967
0.254847655506243,0.254847655499115
1.00020242824566,1.00020242826498
0.0387486205240773,0.0387486205240773
-2.1051169687017,-2.10511696866652
0.447048539200006,0.447048539200006
0.961102107330246,0.961102107330246
2.08048558879163,2.08048558876646
-0.949164650248653,-0.949164650255571
-0.776530268051182,-0.776530268057359
-0.214990773387595,-0.214990773387595
-0.827886632379845,-0.827886632379845
-0.534388416059907,-0.534388416036312
0.311792271205603,0.311792271203845
-0.521763954999342,-0.521763954999342
2.19702138902209,2.19702138902521
-0.164287050298647,-0.164287050298647
-0.0420033380578618,-0.0420033380578618
0.15629528203461,0.15629528203461
0.0704662552811591,0.0704662552811591
-0.234842377666304,-0.234842377666304
1.07641771081544,1.07641771081887
-0.0782690971483544,-0.0782690971483544
-1.32093754920797,-1.32093754924291
0.566501777751583,0.566501777751658
-0.348266360766513,-0.348266360766513
-0.634091156712184,-0.634091156712184
-0.771914323188563,-0.771914323188563
0.35924619976625,0.35924619976625
-0.254661760186364,-0.254661760186364
0.61014789720237,0.61014789720237
-0.0963099662106547,-0.0963099662106547
-0.516545805507256,-0.516545805494461
1.19634145858258,1.19634145856685
-0.208405596457877,-0.208405596457877
0.640533727087458,0.640533727072112
-1.50745938811548,-1.50745938812558
-0.403658385823172,-0.403658385823172
0.0593413968558943,0.0593413968558943
-0.434487057795921,-0.434487057795861
1.03825089182204,1.03825089182204
-0.0780833563539508,-0.0780833563539508
0.0510554601195274,0.0510554601195274
-0.949134035841929,-0.949134035841929
-0.60944254158703,-0.60944254158703
0.972472322911115,0.972472322911115
0.773004578433299,0.773004578433299
0.801561971814652,0.801561971814652
-0.895840371846572,-0.895840371874562
1.95107864420202,1.95107864458368
0.277718927424777,0.277718927426545
0.0197815228602312,0.0197815228602312
0.374997842553391,0.374997842553391
-0.993771700764357,-0.993771700758455
-1.09056986543257,-1.09056986543293
-0.0206511999388248,-0.0206511999388248
-0.810697589143179,-0.810697589143179
0.467959462725807,0.467959462727586
0.78737704760686,0.787377047596191
-0.473672547859607,-0.473672547864913
-0.654562625014427,-0.654562625014427
0.0852251642504083,0.0852251642504083
-0.819903397481939,-0.819903397481939
0.00797511992664885,0.00797511992664885
1.23629077951938,1.23629077952762
0.535115136639593,0.535115136636078
0.259985332660249,0.259985332660249
-2.0854769401602,-2.08547694015425
-0.132081512980644,-0.132081512980644
0.846936862864218,0.846936862840762
0.641509110269093,0.641509110262024
-0.0776020901668494,-0.0776020901668494
-1.93587395210832,-1.93587395219497
-0.0711447251914089,-0.0711447251914089
1.00811134177044,1.00811134177044
-0.313901071011529,-0.313901071011529
0.410273402975613,0.410273402975613
0.33987639943973,0.339876399441543
-0.0954375450547467,-0.0954375450547467
1.52623051380027,1.52623051383568
0.665120569370901,0.665120569370901
-1.02329859338071,-1.02329859338036
1.2248075787126,1.2248075786884
0.951349046462274,0.951349046454374
0.886433174198272,0.886433174202998
-1.3904363066447,-1.39043630664004
-0.598328691074937,-0.598328691088813
0.654972952465598,0.654972952451946
-0.0653877274255821,-0.0653877274281143
0.259241434594486,0.259241434594486
1.91222807902168,1.91222807901207
-0.813346657864623,-0.81334665786166
-2.09142277349888,-2.09142277348024
0.407168596487348,0.407168596481526
-0.38316557367818,-0.38316557367818
0.379872300405886,0.379872300405886
-0.745611460977269,-0.745611460980313
1.85186155329155,1.85186155329218
0.125078272379426,0.125078272379426
-0.194450838100515,-0.194450838100515
-0.273802963129114,-0.273802963125539
0.384933126149733,0.384933126149733
0.3171722954172,0.317172295404047
-1.14702276987423,-1.14702276987423
-0.00237708276335447,-0.00237708276335447
0.389481306533385,0.389481306533385
0.102135157290118,0.102135157290118
0.899359798713995,0.899359798713923
-0.171433683871846,-0.171433683871846
-0.099064244196776,-0.099064244196776
0.596959906977838,0.596959906981322
0.755997659839334,0.755997659839334
-1.21411928860861,-1.21411928859728
0.0643439627061843,0.0643439627061843
-0.13382811070051,-0.13382811070051
-0.612028232170911,-0.612028232170911
-1.02032190693533,-1.02032190693533
-0.398645181536504,-0.398645181536504
0.310602543434132,0.310602543434132
-0.446089906681649,-0.446089906669762
-0.81292592424382,-0.81292592424382
0.171413417970563,0.171413417967002
-1.25370948237992,-1.25370948237261
1.14170295392622,1.1417029539271
-0.395700353049358,-0.395700353049358
0.218738795396718,0.218738795389614
0.169435794560362,0.169435794560362
0.13749634290406,0.13749634290406
1.53047733294135,1.53047733299848
-0.417893331614447,-0.417893331614447
1.21899734816099,1.21899734816134
0.165420538478486,0.165420538478486
-0.837904967352509,-0.837904967383842
-0.096609959757891,-0.0966099597596652
0.620428666683952,0.620428666683952
0.168616375771892,0.168616375771892
-0.53954722749258,-0.539547227490797
0.459260115855107,0.45926011586218
0.949030981990413,0.949030981995274
0.0519396684754611,0.0519396684754611
-1.14618587863739,-1.14618587863739
-1.31009978164579,-1.31009978164429
-0.894658684324725,-0.894658684324725
-0.605736732185832,-0.605736732185832
0.133546789281374,0.133546789279593
0.251495771624633,0.251495771624633
-0.364049104354752,-0.364049104354752
-0.372629021409555,-0.372629021409555
0.322490187956091,0.322490187956091
-0.203498965540419,-0.203498965540419
0.869752919550285,0.869752919550285
-2.10277834758279,-2.10277834757656
-0.173095620951872,-0.173095620951872
0.912909272668033,0.912909272659912
0.542764795887176,0.542764795887176
-0.386989688802966,-0.386989688802966
0.878407531789382,0.878407531818512
-0.877759530280333,-0.877759530274806
-0.11118379567656,-0.11118379567656
1.63075187387228,1.63075187389282
-0.0329746318096247,-0.0329746318096247
0.630301432743659,0.630301432743659
-0.412860045834418,-0.412860045860458
-1.23353590223845,-1.23353590224808
-0.571216159500124,-0.571216159500124
-1.20790811423328,-1.20790811422744
-0.467969474763329,-0.467969474763329
-0.149187449123751,-0.149187449123751
-0.247757538835557,-0.247757538835557
0.134707355122737,0.134707355122737
1.86146829192481,1.86146829210662
-1.04292886337544,-1.04292886337008
-0.368213579427132,-0.368213579423549
0.388721858664829,0.388721858664829
1.40335111322148,1.40335111325453
0.171897868555471,0.171897868555455
1.33821142455924,1.33821142455937
-1.18068479426594,-1.18068479426576
0.984042141553686,0.984042141553686
-0.590439713453604,-0.590439713453604
-0.104430230661158,-0.104430230661158
-1.20685099023086,-1.20685099023086
0.154646186426937,0.154646186426937
1.54835993417339,1.54835993417339
2.15392501152859,2.15392501146861
-0.849790701384118,-0.849790701384118
0.374324593896016,0.374324593896016
0.879102835769651,0.879102835769651
-0.214474777352628,-0.214474777360551
-0.393784786920456,-0.393784786920456
-0.262048990838507,-0.262048990838507
0.634881936690915,0.634881936690915
1.05805324984406,1.05805324984235
0.250005464698518,0.250005464698518
0.600617157580036,0.600617157580036
-0.247466834855892,-0.247466834855892
-0.0651337338279544,-0.0651337338279544
-0.488692542745034,-0.488692542733482
-0.370641178410494,-0.370641178410494
1.15131683907022,1.15131683907073
0.262650898749567,0.262650898749567
0.235977989876589,0.235977989876589
-0.44416286164697,-0.44416286164697
0.784080457726008,0.784080457726008
1.42378477742684,1.42378477743305
-0.751910355003295,-0.751910355001613
-0.15322073826281,-0.153220738273913
0.0418371271634596,0.0418371271634596
-0.193536599535073,-0.193536599535073
-0.877522548075239,-0.877522548075239
-0.1125161358532,-0.1125161358532
0.426100532370453,0.426100532370453
1.48954736438432,1.4895473643807
-1.83559444303422,-1.83559444302951
-0.44892796269201,-0.44892796269201
-0.215005976404675,-0.215005976401083
-0.810896479443604,-0.810896479464394
-0.712409788408011,-0.712409788408011
-0.309288658218103,-0.309288658216332
-0.679380599452553,-0.679380599452553
-2.1077751281228,-2.10777512811445
0.0574809527340372,0.0574809527340372
-0.19817463477717,-0.198174634775388
0.287176265319643,0.287176265319643
0.200940408964847,0.200940408964847
-1.49370797121899,-1.49370797124848
0.142992642655423,0.142992642655423
-0.268950921554513,-0.268950921554513
0.828978903580582,0.82897890357181
0.0783911874568146,0.0783911874568146
-0.310632149558784,-0.31063214956058
0.47290610406993,0.47290610406993
0.114418011837295,0.114418011837295
-0.187242279125017,-0.187242279125017
